skill_a,skill_b,month,pair_postings,postings_a,postings_b,postings_that_month,confidence_a_to_b,lift
docker,powerbi,2024-06-01,53,341,586,2880,0.15542521994134897,0.7638645621690872
docker,python,2024-06-01,51,341,585,2880,0.1495601173020528,0.7362959621024138
docker,scala,2024-06-01,53,341,586,2880,0.15542521994134897,0.7638645621690872
docker,snowflake,2024-06-01,77,341,630,2880,0.22580645161290322,1.032258064516129
docker,spark,2024-06-01,50,341,573,2880,0.1466275659824047,0.7369762478696781
docker,sql,2024-06-01,51,341,585,2880,0.1495601173020528,0.7362959621024138
docker,tableau,2024-06-01,53,341,586,2880,0.15542521994134897,0.7638645621690872
docker,terraform,2024-06-01,52,341,585,2880,0.15249266862170088,0.750733137829912
gcp,airflow,2024-06-01,202,330,1793,2880,0.6121212121212121,0.9832175632510267
gcp,aws,2024-06-01,25,330,404,2880,0.07575757575757576,0.54005400540054
gcp,azure,2024-06-01,20,330,329,2880,0.06060606060606061,0.5305332964907433
gcp,databricks,2024-06-01,61,330,490,2880,0.18484848484848485,1.0864564007421151
gcp,dbt,2024-06-01,54,330,315,2880,0.16363636363636364,1.4961038961038962
gcp,docker,2024-06-01,21,330,341,2880,0.06363636363636363,0.5374566782191416
gcp,hadoop,2024-06-01,72,330,670,2880,0.21818181818181817,0.9378561736770692
gcp,hive,2024-06-01,28,330,457,2880,0.08484848484848485,0.5347125522180227
gcp,java,2024-06-01,51,330,586,2880,0.15454545454545454,0.7595408004964319
gcp,kafka,2024-06-01,178,330,1657,2880,0.5393939393939394,0.9375102869369617
gcp,kubernetes,2024-06-01,28,330,442,2880,0.08484848484848485,0.5528589058000822
gcp,powerbi,2024-06-01,51,330,586,2880,0.15454545454545454,0.7595408004964319
gcp,python,2024-06-01,51,330,585,2880,0.15454545454545454,0.7608391608391608
gcp,scala,2024-06-01,51,330,586,2880,0.15454545454545454,0.7595408004964319
gcp,snowflake,2024-06-01,70,330,630,2880,0.21212121212121213,0.9696969696969697
gcp,spark,2024-06-01,50,330,573,2880,0.15151515151515152,0.7615421227986673
gcp,sql,2024-06-01,51,330,585,2880,0.15454545454545454,0.7608391608391608
gcp,tableau,2024-06-01,51,330,586,2880,0.15454545454545454,0.7595408004964319
gcp,terraform,2024-06-01,51,330,585,2880,0.15454545454545454,0.7608391608391608
hadoop,airflow,2024-06-01,310,670,1793,2880,0.4626865671641791,0.7431886856847941
hadoop,aws,2024-06-01,72,670,404,2880,0.10746268656716418,0.7660706369144377
hadoop,azure,2024-06-01,72,670,329,2880,0.10746268656716418,0.9407068003447806
hadoop,docker,2024-06-01,72,670,341,2880,0.10746268656716418,0.9076027487197443
hadoop,gcp,2024-06-01,72,670,330,2880,0.10746268656716418,0.9378561736770692
hadoop,hive,2024-06-01,72,670,457,2880,0.10746268656716418,0.6772265586727195
hadoop,java,2024-06-01,87,670,586,2880,0.12985074626865672,0.6381743161326473
hadoop,kafka,2024-06-01,670,670,1657,2880,1.0,1.7380808690404346
hadoop,kubernetes,2024-06-01,87,670,442,2880,0.12985074626865672,0.8460863105288039
hadoop,powerbi,2024-06-01,86,670,586,2880,0.12835820895522387,0.6308389791656054
hadoop,python,2024-06-01,87,670,585,2880,0.12985074626865672,0.6392652123995407
hadoop,scala,2024-06-01,87,670,586,2880,0.12985074626865672,0.6381743161326473
hadoop,spark,2024-06-01,312,670,573,2880,0.46567164179104475,2.3405485660701726
hadoop,sql,2024-06-01,177,670,585,2880,0.26417910447761195,1.3005740528128589
hadoop,tableau,2024-06-01,86,670,586,2880,0.12835820895522387,0.6308389791656054
hadoop,terraform,2024-06-01,87,670,585,2880,0.12985074626865672,0.6392652123995407
hive,airflow,2024-06-01,210,457,1793,2880,0.45951859956236324,0.7381001487672092
hive,aws,2024-06-01,33,457,404,2880,0.07221006564551423,0.5147648244036658
hive,azure,2024-06-01,28,457,329,2880,0.061269146608315096,0.5363378183341869
hive,databricks,2024-06-01,61,457,490,2880,0.13347921225382933,0.7845308801857723
hive,dbt,2024-06-01,16,457,315,2880,0.0350109409190372,0.32010003125976866
hive,docker,2024-06-01,32,457,341,2880,0.0700218818380744,0.5913871545268453
hive,gcp,2024-06-01,28,457,330,2880,0.061269146608315096,0.5347125522180227
hive,hadoop,2024-06-01,72,457,670,2880,0.1575492341356674,0.6772265586727195
hive,java,2024-06-01,74,457,586,2880,0.16192560175054704,0.7958118311289685
hive,kafka,2024-06-01,306,457,1657,2880,0.6695842450765864,1.1637915665784966
hive,kubernetes,2024-06-01,49,457,442,2880,0.10722100656455143,0.6986346129092943
hive,powerbi,2024-06-01,74,457,586,2880,0.16192560175054704,0.7958118311289685
hive,python,2024-06-01,74,457,585,2880,0.16192560175054704,0.7971721932334623
hive,scala,2024-06-01,74,457,586,2880,0.16192560175054704,0.7958118311289685
hive,snowflake,2024-06-01,69,457,630,2880,0.15098468271334792,0.6902156924038763
hive,spark,2024-06-01,62,457,573,2880,0.13566739606126915,0.6818884828210386
hive,sql,2024-06-01,74,457,585,2880,0.16192560175054704,0.7971721932334623
hive,tableau,2024-06-01,74,457,586,2880,0.16192560175054704,0.7958118311289685
hive,terraform,2024-06-01,73,457,585,2880,0.15973741794310722,0.7863995960276048
java,airflow,2024-06-01,443,586,1793,2880,0.7559726962457338,1.2142785081916974
java,aws,2024-06-01,56,586,404,2880,0.09556313993174062,0.6812421856520123
java,azure,2024-06-01,51,586,329,2880,0.08703071672354949,0.7618494351483968
java,databricks,2024-06-01,60,586,490,2880,0.10238907849829351,0.6017970328062966
java,dbt,2024-06-01,31,586,315,2880,0.052901023890784986,0.48366650414431983
java,docker,2024-06-01,53,586,341,2880,0.09044368600682594,0.7638645621690872
java,gcp,2024-06-01,51,586,330,2880,0.08703071672354949,0.7595408004964319
java,hadoop,2024-06-01,87,586,670,2880,0.14846416382252559,0.6381743161326473
java,hive,2024-06-01,74,586,457,2880,0.12627986348122866,0.7958118311289685
java,kafka,2024-06-01,224,586,1657,2880,0.3822525597269625,0.6643858612031696
java,kubernetes,2024-06-01,73,586,442,2880,0.12457337883959044,0.8116998440226708
java,powerbi,2024-06-01,82,586,586,2880,0.13993174061433447,0.6877191347598691
java,python,2024-06-01,82,586,585,2880,0.13993174061433447,0.6888947230244159
java,scala,2024-06-01,82,586,586,2880,0.13993174061433447,0.6877191347598691
java,snowflake,2024-06-01,98,586,630,2880,0.16723549488054607,0.764505119453925
java,spark,2024-06-01,81,586,573,2880,0.13822525597269625,0.6947447420617193
java,sql,2024-06-01,82,586,585,2880,0.13993174061433447,0.6888947230244159
java,tableau,2024-06-01,82,586,586,2880,0.13993174061433447,0.6877191347598691
java,terraform,2024-06-01,82,586,585,2880,0.13993174061433447,0.6888947230244159
kafka,airflow,2024-06-01,570,1657,1793,2880,0.343995171997586,0.5525410459303111
kafka,aws,2024-06-01,253,1657,404,2880,0.15268557634278818,1.0884516333347276
kafka,azure,2024-06-01,178,1657,329,2880,0.10742305371152686,0.9403598622771956
kafka,databricks,2024-06-01,145,1657,490,2880,0.08750754375377187,0.5143300530833939
kafka,dbt,2024-06-01,53,1657,315,2880,0.03198551599275799,0.29243900336235884
kafka,docker,2024-06-01,182,1657,341,2880,0.10983705491852747,0.927656065001053
kafka,gcp,2024-06-01,178,1657,330,2880,0.10742305371152686,0.9375102869369617
kafka,hadoop,2024-06-01,670,1657,670,2880,0.40434520217260106,1.7380808690404346
kafka,hive,2024-06-01,306,1657,457,2880,0.18467109233554616,1.1637915665784966
kafka,java,2024-06-01,224,1657,586,2880,0.1351840675920338,0.6643858612031696
kafka,kubernetes,2024-06-01,199,1657,442,2880,0.12009656004828002,0.7825296220340417
kafka,powerbi,2024-06-01,224,1657,586,2880,0.1351840675920338,0.6643858612031696
kafka,python,2024-06-01,434,1657,585,2880,0.2619191309595655,1.2894480293393993
kafka,scala,2024-06-01,224,1657,586,2880,0.1351840675920338,0.6643858612031696
kafka,snowflake,2024-06-01,69,1657,630,2880,0.04164152082076041,0.19036123803776187
kafka,spark,2024-06-01,422,1657,573,2880,0.2546771273385637,1.2800525771990634
kafka,sql,2024-06-01,434,1657,585,2880,0.2619191309595655,1.2894480293393993
kafka,tableau,2024-06-01,224,1657,586,2880,0.1351840675920338,0.6643858612031696
kafka,terraform,2024-06-01,223,1657,585,2880,0.13458056729028364,0.6625504851213964
kubernetes,airflow,2024-06-01,300,442,1793,2880,0.6787330316742082,1.0902125662140096
kubernetes,aws,2024-06-01,32,442,404,2880,0.07239819004524888,0.5161059092334572
kubernetes,azure,2024-06-01,27,442,329,2880,0.06108597285067873,0.5347343520059414
kubernetes,databricks,2024-06-01,60,442,490,2880,0.13574660633484162,0.7978576045802936
kubernetes,dbt,2024-06-01,99,442,315,2880,0.2239819004524887,2.0478345184227535
kubernetes,docker,2024-06-01,35,442,341,2880,0.07918552036199095,0.6687809344355834
kubernetes,gcp,2024-06-01,28,442,330,2880,0.06334841628959276,0.5528589058000822
kubernetes,hadoop,2024-06-01,87,442,670,2880,0.19683257918552036,0.8460863105288039
kubernetes,hive,2024-06-01,49,442,457,2880,0.11085972850678733,0.6986346129092943
kubernetes,java,2024-06-01,73,442,586,2880,0.16515837104072398,0.8116998440226708
kubernetes,kafka,2024-06-01,199,442,1657,2880,0.4502262443438914,0.7825296220340417
kubernetes,powerbi,2024-06-01,73,442,586,2880,0.16515837104072398,0.8116998440226708
kubernetes,python,2024-06-01,58,442,585,2880,0.13122171945701358,0.6460146188652977
kubernetes,scala,2024-06-01,73,442,586,2880,0.16515837104072398,0.8116998440226708
kubernetes,snowflake,2024-06-01,167,442,630,2880,0.3778280542986425,1.7272139625080802
kubernetes,spark,2024-06-01,57,442,573,2880,0.12895927601809956,0.6481722773684585
kubernetes,sql,2024-06-01,58,442,585,2880,0.13122171945701358,0.6460146188652977
kubernetes,tableau,2024-06-01,73,442,586,2880,0.16515837104072398,0.8116998440226708
kubernetes,terraform,2024-06-01,73,442,585,2880,0.16515837104072398,0.8130873651235642
powerbi,airflow,2024-06-01,443,586,1793,2880,0.7559726962457338,1.2142785081916974
powerbi,aws,2024-06-01,56,586,404,2880,0.09556313993174062,0.6812421856520123
powerbi,azure,2024-06-01,51,586,329,2880,0.08703071672354949,0.7618494351483968
powerbi,databricks,2024-06-01,165,586,490,2880,0.2815699658703072,1.6549418402173155
powerbi,dbt,2024-06-01,60,586,315,2880,0.10238907849829351,0.9361287176986836
powerbi,docker,2024-06-01,53,586,341,2880,0.09044368600682594,0.7638645621690872
powerbi,gcp,2024-06-01,51,586,330,2880,0.08703071672354949,0.7595408004964319
powerbi,hadoop,2024-06-01,86,586,670,2880,0.14675767918088736,0.6308389791656054
powerbi,hive,2024-06-01,74,586,457,2880,0.12627986348122866,0.7958118311289685
powerbi,java,2024-06-01,82,586,586,2880,0.13993174061433447,0.6877191347598691
powerbi,kafka,2024-06-01,224,586,1657,2880,0.3822525597269625,0.6643858612031696
powerbi,kubernetes,2024-06-01,73,586,442,2880,0.12457337883959044,0.8116998440226708
powerbi,python,2024-06-01,82,586,585,2880,0.13993174061433447,0.6888947230244159
powerbi,scala,2024-06-01,82,586,586,2880,0.13993174061433447,0.6877191347598691
powerbi,snowflake,2024-06-01,84,586,630,2880,0.14334470989761092,0.6552901023890785
powerbi,spark,2024-06-01,81,586,573,2880,0.13822525597269625,0.6947447420617193
powerbi,sql,2024-06-01,82,586,585,2880,0.13993174061433447,0.6888947230244159
powerbi,tableau,2024-06-01,82,586,586,2880,0.13993174061433447,0.6877191347598691
powerbi,terraform,2024-06-01,82,586,585,2880,0.13993174061433447,0.6888947230244159
python,airflow,2024-06-01,232,585,1793,2880,0.39658119658119656,0.6370071646145266
python,aws,2024-06-01,70,585,404,2880,0.11965811965811966,0.853008377760853
python,azure,2024-06-01,51,585,329,2880,0.08717948717948718,0.7631517418751461
python,databricks,2024-06-01,145,585,490,2880,0.24786324786324787,1.456828885400314
python,dbt,2024-06-01,59,585,315,2880,0.10085470085470086,0.9221001221001222
python,docker,2024-06-01,51,585,341,2880,0.08717948717948718,0.7362959621024138
python,gcp,2024-06-01,51,585,330,2880,0.08717948717948718,0.7608391608391608
python,hadoop,2024-06-01,87,585,670,2880,0.14871794871794872,0.6392652123995407
python,hive,2024-06-01,74,585,457,2880,0.1264957264957265,0.7971721932334623
python,java,2024-06-01,82,585,586,2880,0.14017094017094017,0.6888947230244159
python,kafka,2024-06-01,434,585,1657,2880,0.7418803418803419,1.2894480293393993
python,kubernetes,2024-06-01,58,585,442,2880,0.09914529914529914,0.6460146188652977
python,powerbi,2024-06-01,82,585,586,2880,0.14017094017094017,0.6888947230244159
python,scala,2024-06-01,82,585,586,2880,0.14017094017094017,0.6888947230244159
python,snowflake,2024-06-01,82,585,630,2880,0.14017094017094017,0.6407814407814408
python,spark,2024-06-01,82,585,573,2880,0.14017094017094017,0.7045240971942542
python,sql,2024-06-01,82,585,585,2880,0.14017094017094017,0.6900723208415516
python,tableau,2024-06-01,82,585,586,2880,0.14017094017094017,0.6888947230244159
python,terraform,2024-06-01,82,585,585,2880,0.14017094017094017,0.6900723208415516
scala,airflow,2024-06-01,443,586,1793,2880,0.7559726962457338,1.2142785081916974
scala,aws,2024-06-01,56,586,404,2880,0.09556313993174062,0.6812421856520123
scala,azure,2024-06-01,51,586,329,2880,0.08703071672354949,0.7618494351483968
scala,databricks,2024-06-01,60,586,490,2880,0.10238907849829351,0.6017970328062966
scala,dbt,2024-06-01,166,586,315,2880,0.2832764505119454,2.589956118966358
scala,docker,2024-06-01,53,586,341,2880,0.09044368600682594,0.7638645621690872
scala,gcp,2024-06-01,51,586,330,2880,0.08703071672354949,0.7595408004964319
scala,hadoop,2024-06-01,87,586,670,2880,0.14846416382252559,0.6381743161326473
scala,hive,2024-06-01,74,586,457,2880,0.12627986348122866,0.7958118311289685
scala,java,2024-06-01,82,586,586,2880,0.13993174061433447,0.6877191347598691
scala,kafka,2024-06-01,224,586,1657,2880,0.3822525597269625,0.6643858612031696
scala,kubernetes,2024-06-01,73,586,442,2880,0.12457337883959044,0.8116998440226708
scala,powerbi,2024-06-01,82,586,586,2880,0.13993174061433447,0.6877191347598691
scala,python,2024-06-01,82,586,585,2880,0.13993174061433447,0.6888947230244159
scala,snowflake,2024-06-01,310,586,630,2880,0.5290102389078498,2.418332520721599
scala,spark,2024-06-01,81,586,573,2880,0.13822525597269625,0.6947447420617193
scala,sql,2024-06-01,82,586,585,2880,0.13993174061433447,0.6888947230244159
scala,tableau,2024-06-01,82,586,586,2880,0.13993174061433447,0.6877191347598691
scala,terraform,2024-06-01,82,586,585,2880,0.13993174061433447,0.6888947230244159
snowflake,airflow,2024-06-01,630,630,1793,2880,1.0,1.6062465142219744
snowflake,aws,2024-06-01,69,630,404,2880,0.10952380952380952,0.7807637906647807
snowflake,azure,2024-06-01,69,630,329,2880,0.10952380952380952,0.9587494572297004
snowflake,dbt,2024-06-01,315,630,315,2880,0.5,4.571428571428571
snowflake,docker,2024-06-01,77,630,341,2880,0.12222222222222222,1.032258064516129
snowflake,gcp,2024-06-01,70,630,330,2880,0.1111111111111111,0.9696969696969697
snowflake,hive,2024-06-01,69,630,457,2880,0.10952380952380952,0.6902156924038763
snowflake,java,2024-06-01,98,630,586,2880,0.15555555555555556,0.764505119453925
snowflake,kafka,2024-06-01,69,630,1657,2880,0.10952380952380952,0.19036123803776187
snowflake,kubernetes,2024-06-01,167,630,442,2880,0.2650793650793651,1.7272139625080802
snowflake,powerbi,2024-06-01,84,630,586,2880,0.13333333333333333,0.6552901023890785
snowflake,python,2024-06-01,82,630,585,2880,0.13015873015873017,0.6407814407814408
snowflake,scala,2024-06-01,310,630,586,2880,0.49206349206349204,2.418332520721599
snowflake,spark,2024-06-01,69,630,573,2880,0.10952380952380952,0.550486163051608
snowflake,sql,2024-06-01,69,630,585,2880,0.10952380952380952,0.5391941391941392
snowflake,tableau,2024-06-01,84,630,586,2880,0.13333333333333333,0.6552901023890785
snowflake,terraform,2024-06-01,310,630,585,2880,0.49206349206349204,2.4224664224664223
spark,airflow,2024-06-01,232,573,1793,2880,0.4048865619546248,0.6503476287949355
spark,aws,2024-06-01,69,573,404,2880,0.12041884816753927,0.8584313928775077
spark,azure,2024-06-01,50,573,329,2880,0.08726003490401396,0.7638568404971435
spark,databricks,2024-06-01,61,573,490,2880,0.10645724258289703,0.6257078747729459
spark,dbt,2024-06-01,53,573,315,2880,0.0924956369982548,0.8456743954126154
spark,docker,2024-06-01,50,573,341,2880,0.08726003490401396,0.7369762478696781
spark,gcp,2024-06-01,50,573,330,2880,0.08726003490401396,0.7615421227986673
spark,hadoop,2024-06-01,312,573,670,2880,0.5445026178010471,2.3405485660701726
spark,hive,2024-06-01,62,573,457,2880,0.1082024432809773,0.6818884828210386
spark,java,2024-06-01,81,573,586,2880,0.14136125654450263,0.6947447420617193
spark,kafka,2024-06-01,422,573,1657,2880,0.7364746945898778,1.2800525771990634
spark,kubernetes,2024-06-01,57,573,442,2880,0.09947643979057591,0.6481722773684585
spark,powerbi,2024-06-01,81,573,586,2880,0.14136125654450263,0.6947447420617193
spark,python,2024-06-01,82,573,585,2880,0.1431064572425829,0.7045240971942542
spark,scala,2024-06-01,81,573,586,2880,0.14136125654450263,0.6947447420617193
spark,snowflake,2024-06-01,69,573,630,2880,0.12041884816753927,0.550486163051608
spark,sql,2024-06-01,82,573,585,2880,0.1431064572425829,0.7045240971942542
spark,tableau,2024-06-01,81,573,586,2880,0.14136125654450263,0.6947447420617193
spark,terraform,2024-06-01,81,573,585,2880,0.14136125654450263,0.6959323399113975
sql,airflow,2024-06-01,232,585,1793,2880,0.39658119658119656,0.6370071646145266
sql,aws,2024-06-01,70,585,404,2880,0.11965811965811966,0.853008377760853
sql,azure,2024-06-01,51,585,329,2880,0.08717948717948718,0.7631517418751461
sql,databricks,2024-06-01,61,585,490,2880,0.10427350427350428,0.61287284144427
sql,dbt,2024-06-01,16,585,315,2880,0.02735042735042735,0.25006105006105006
sql,docker,2024-06-01,51,585,341,2880,0.08717948717948718,0.7362959621024138
sql,gcp,2024-06-01,51,585,330,2880,0.08717948717948718,0.7608391608391608
sql,hadoop,2024-06-01,177,585,670,2880,0.30256410256410254,1.3005740528128589
sql,hive,2024-06-01,74,585,457,2880,0.1264957264957265,0.7971721932334623
sql,java,2024-06-01,82,585,586,2880,0.14017094017094017,0.6888947230244159
sql,kafka,2024-06-01,434,585,1657,2880,0.7418803418803419,1.2894480293393993
sql,kubernetes,2024-06-01,58,585,442,2880,0.09914529914529914,0.6460146188652977
sql,powerbi,2024-06-01,82,585,586,2880,0.14017094017094017,0.6888947230244159
sql,python,2024-06-01,82,585,585,2880,0.14017094017094017,0.6900723208415516
sql,scala,2024-06-01,82,585,586,2880,0.14017094017094017,0.6888947230244159
sql,snowflake,2024-06-01,69,585,630,2880,0.11794871794871795,0.5391941391941392
sql,spark,2024-06-01,82,585,573,2880,0.14017094017094017,0.7045240971942542
